rank,planet_name,star_system,habitability_probability,habitability_score,predicted_habitable,actual_label,discovery_year
327,Wolf 503 b,Wolf 503,0.020740110330124156,2.0740110330124155,0,0,2018
328,Kepler-444 f,Kepler-444,0.02073395980196665,2.073395980196665,0,0,2015
329,GJ 3090 b,GJ 3090,0.020706750855067863,2.070675085506786,0,0,2022
330,Kepler-28 c,Kepler-28,0.020645587038880593,2.0645587038880593,0,0,2011
331,Kepler-543 b,Kepler-543,0.020637129861518392,2.063712986151839,0,0,2016
332,TOI-776 b,TOI-776,0.020602382147523395,2.0602382147523395,0,0,2020
333,Kepler-753 b,Kepler-753,0.020591035214867826,2.0591035214867826,0,0,2016
334,Kepler-1712 b,Kepler-1712,0.02058507979377779,2.058507979377779,0,0,2021
335,Kepler-1009 b,Kepler-1009,0.020580436942518404,2.0580436942518405,0,0,2016
336,TOI-1801 b,TOI-1801,0.020567840489327065,2.0567840489327067,0,0,2023
337,TOI-663 b,TOI-663,0.020538502690691452,2.0538502690691454,0,0,2024
338,TOI-2322 c,TOI-2322,0.020530988933154738,2.053098893315474,0,0,2025
339,Kepler-137 c,Kepler-137,0.020508481026530623,2.0508481026530623,0,0,2014
340,TOI-871 b,TOI-871,0.02045135125307872,2.0451351253078722,0,0,2024
341,Kepler-220 c,Kepler-220,0.020344718021489905,2.0344718021489907,0,0,2014
342,Kepler-241 b,Kepler-241,0.020343769607977222,2.0343769607977222,0,0,2014
343,GJ 9827 d,GJ 9827,0.020343092862839245,2.0343092862839245,0,0,2017
344,Kepler-1195 b,Kepler-1195,0.0203369280602033,2.0336928060203303,0,0,2016
345,Kepler-80 c,Kepler-80,0.020332703748747974,2.0332703748747973,0,0,2012
346,Kepler-81 b,Kepler-81,0.020308909751066657,2.0308909751066655,0,0,2012
347,TOI-2194 b,TOI-2194,0.02030217126320593,2.030217126320593,0,0,2023
348,Kepler-1845 b,Kepler-1845,0.020254738095374647,2.0254738095374645,0,0,2021
349,K2-62 c,K2-62,0.02024743211061567,2.024743211061567,0,0,2016
350,Kepler-267 b,Kepler-267,0.02024184564844224,2.024184564844224,0,0,2014
351,TOI-260 b,TOI-260,0.020218916176744768,2.021891617674477,0,0,2024
352,TRAPPIST-1 f,TRAPPIST-1,0.020199716954188783,2.0199716954188784,0,0,2017
353,Kepler-1669 b,Kepler-1669,0.020195431784264337,2.0195431784264337,0,0,2020
354,Kepler-202 c,Kepler-202,0.020194349173996436,2.0194349173996438,0,0,2014
355,Kepler-479 b,Kepler-479,0.02018659149897003,2.018659149897003,0,0,2016
356,Kepler-298 b,Kepler-298,0.020165868932263565,2.0165868932263566,0,0,2014
357,Kepler-290 b,Kepler-290,0.020139180079504257,2.0139180079504255,0,0,2014
358,Kepler-444 e,Kepler-444,0.020038383016840293,2.0038383016840293,0,0,2015
359,TOI-1749 d,TOI-1749,0.020032902854071312,2.003290285407131,0,0,2021
360,Kepler-55 f,Kepler-55,0.019947953645711846,1.9947953645711847,0,0,2014
361,Kepler-386 c,Kepler-386,0.01993757719706706,1.9937577197067058,0,0,2014
362,TOI-1467 b,TOI-1467,0.019860028227006797,1.9860028227006796,0,0,2024
363,Kepler-1388 c,Kepler-1388,0.019854017816294207,1.9854017816294207,0,0,2016
364,Kepler-1020 b,Kepler-1020,0.019853402771280275,1.9853402771280275,0,0,2016
365,TOI-1824 b,TOI-1824,0.019817008536618795,1.9817008536618794,0,0,2024
366,Kepler-1503 b,Kepler-1503,0.01980333847860019,1.980333847860019,0,0,2016
367,Kepler-954 b,Kepler-954,0.0197885102223425,1.9788510222342501,0,0,2016
368,TOI-4342 c,TOI-4342,0.019783687104113067,1.9783687104113066,0,0,2023
369,Kepler-220 d,Kepler-220,0.019768452058066252,1.9768452058066253,0,0,2014
370,Kepler-1353 b,Kepler-1353,0.019766321753074627,1.9766321753074627,0,0,2016
371,Kepler-49 b,Kepler-49,0.01976443744420197,1.976443744420197,0,0,2012
372,Kepler-81 c,Kepler-81,0.019746153029906115,1.9746153029906115,0,0,2012
373,Kepler-1753 b,Kepler-1753,0.01972544458861866,1.972544458861866,0,0,2021
374,TOI-1749 c,TOI-1749,0.019718615722798264,1.9718615722798265,0,0,2021
375,Kepler-32 c,Kepler-32,0.01971468518268762,1.9714685182687621,0,0,2011
376,Kepler-52 b,Kepler-52,0.01970768082049031,1.970768082049031,0,0,2012
377,TOI-2018 b,TOI-2018,0.01968793663152038,1.968793663152038,0,0,2023
378,Kepler-438 b,Kepler-438,0.01967782299721847,1.9677822997218468,0,0,2015
379,Kepler-660 b,Kepler-660,0.01965558733036214,1.9655587330362139,0,0,2016
380,Kepler-367 b,Kepler-367,0.019610111814689208,1.9610111814689208,0,0,2014
381,K2-344 b,K2-344,0.019590260520213735,1.9590260520213736,0,0,2021
382,Kepler-1529 b,Kepler-1529,0.019574088914701977,1.9574088914701977,0,0,2016
383,Kepler-28 b,Kepler-28,0.019573880520343645,1.9573880520343645,0,0,2011
384,Kepler-83 d,Kepler-83,0.01954865807145769,1.954865807145769,0,0,2014
385,Kepler-1329 b,Kepler-1329,0.019542315565412714,1.9542315565412713,0,0,2016
386,Kepler-80 b,Kepler-80,0.019527854893704934,1.9527854893704935,0,0,2012
387,Kepler-444 d,Kepler-444,0.019480453659151964,1.9480453659151964,0,0,2015
388,TRAPPIST-1 e,TRAPPIST-1,0.01946253048123298,1.946253048123298,0,0,2017
389,Kepler-120 b,Kepler-120,0.019433043835460243,1.9433043835460244,0,0,2014
390,GJ 9827 b,GJ 9827,0.0193666412812928,1.9366641281292798,0,0,2017
391,TOI-1453 c,TOI-1453,0.019366221180724542,1.9366221180724543,0,0,2025
392,TOI-904 b,TOI-904,0.019358354424682638,1.9358354424682638,0,0,2023
393,Kepler-1064 b,Kepler-1064,0.01934991867675606,1.9349918676756062,0,0,2016
394,HD 207897 b,HD 207897,0.01929310993826609,1.9293109938266089,0,0,2021
395,Kepler-1062 b,Kepler-1062,0.019292188634348947,1.9292188634348946,0,0,2016
396,TOI-4342 b,TOI-4342,0.01926756617492755,1.926756617492755,0,0,2023
397,TOI-544 b,TOI-544,0.019245785539050535,1.9245785539050535,0,0,2022
398,Kepler-236 b,Kepler-236,0.019242803189153387,1.9242803189153386,0,0,2014
399,K2-285 e,K2-285,0.01918728539141432,1.918728539141432,0,0,2018
400,HD 97658 b,HD 97658,0.019175145433031233,1.9175145433031233,0,0,2010
401,Kepler-224 b,Kepler-224,0.01912436358193611,1.9124363581936108,0,0,2014
402,Kepler-1378 b,Kepler-1378,0.019111409378876176,1.9111409378876176,0,0,2016
403,K2-155 c,K2-155,0.019108733857388656,1.9108733857388656,0,0,2018
404,Kepler-239 b,Kepler-239,0.019083642633063252,1.9083642633063254,0,0,2014
405,TOI-913 b,TOI-913,0.019082897955465396,1.9082897955465397,0,0,2023
406,Kepler-844 b,Kepler-844,0.01907346058880244,1.9073460588802442,0,0,2016
407,TOI-1174 b,TOI-1174,0.019057612245749388,1.9057612245749387,0,0,2024
408,Kepler-777 b,Kepler-777,0.01905389599789126,1.9053895997891261,0,0,2016
409,Kepler-1880 b,Kepler-1880,0.01903374440653723,1.903374440653723,0,0,2021
410,Kepler-1254 b,Kepler-1254,0.019022002490386276,1.9022002490386276,0,0,2016
411,Kepler-333 c,Kepler-333,0.019017061881039892,1.9017061881039892,0,0,2014
412,Kepler-345 c,Kepler-345,0.01901318222805609,1.9013182228056091,0,0,2014
413,TOI-2076 b,TOI-2076,0.01892940906507463,1.8929409065074632,0,0,2021
414,Kepler-165 c,Kepler-165,0.018906357376342803,1.8906357376342804,0,0,2014
415,TOI-2274 b,TOI-2274,0.018880671978410472,1.8880671978410473,0,0,2024
416,Kepler-444 c,Kepler-444,0.018874745231202236,1.8874745231202237,0,0,2015
417,Kepler-32 b,Kepler-32,0.018829286878921714,1.8829286878921714,0,0,2011
418,Kepler-580 b,Kepler-580,0.018822385423667154,1.8822385423667154,0,0,2016
419,Kepler-383 c,Kepler-383,0.018817538792837395,1.8817538792837394,0,0,2014
420,TOI-1235 b,TOI-1235,0.01881529707418725,1.881529707418725,0,0,2020
421,Kepler-169 e,Kepler-169,0.01879427646355849,1.8794276463558488,0,0,2014
422,Kepler-81 d,Kepler-81,0.018769348823649647,1.8769348823649648,0,0,2014
423,Kepler-395 b,Kepler-395,0.018755908142986694,1.8755908142986693,0,0,2014
424,K2-21 c,K2-21,0.018753347786083542,1.8753347786083543,0,0,2015
425,HD 23472 c,HD 23472,0.018737436711616668,1.8737436711616668,0,0,2019
426,TOI-1184 b,TOI-1184,0.01873233718102921,1.873233718102921,0,0,2024
427,TOI-1798.01,TOI-1798.01,0.018728582430079528,1.8728582430079528,0,0,2024
428,Kepler-156 c,Kepler-156,0.018718497757653052,1.8718497757653052,0,0,2014
429,TOI-1782.01,TOI-1782.01,0.018711589782124626,1.8711589782124627,0,0,2024
430,TOI-712 b,TOI-712,0.018705598409845675,1.8705598409845674,0,0,2022
431,HD 235088 b,HD 235088,0.018675268914977027,1.8675268914977026,0,0,2023
432,Kepler-1665 b,Kepler-1665,0.018649640688280573,1.8649640688280573,0,0,2020
433,Kepler-54 d,Kepler-54,0.018642539528550894,1.8642539528550894,0,0,2014
434,Kepler-1636 b,Kepler-1636,0.01863939379247988,1.8639393792479881,0,0,2016
435,K2-16 b,K2-16,0.018618962720006977,1.8618962720006977,0,0,2015
436,TOI-1782.02,TOI-1782.02,0.01858995315523556,1.858995315523556,0,0,2024
437,Kepler-1477 b,Kepler-1477,0.018585799239175534,1.8585799239175533,0,0,2016
438,Kepler-2001 c,Kepler-2001,0.018551843869443595,1.8551843869443596,0,0,2023
439,TOI-1244 b,TOI-1244,0.018537799805726538,1.8537799805726538,0,0,2024
440,TOI-836 b,TOI-836,0.018469713418570604,1.8469713418570604,0,0,2023
441,Kepler-967 b,Kepler-967,0.01844883786008386,1.8448837860083862,0,0,2016
442,Kepler-186 d,Kepler-186,0.018445884004169223,1.8445884004169224,0,0,2014
443,TOI-1739 b,TOI-1739,0.018429252283041805,1.8429252283041806,0,0,2024
444,TRAPPIST-1 c,TRAPPIST-1,0.018413341397305202,1.8413341397305203,0,0,2016
445,TOI-1075 b,TOI-1075,0.01841133687982621,1.8411336879826208,0,0,2022
446,TOI-178 e,TOI-178,0.018405312521992612,1.8405312521992612,0,0,2021
447,Kepler-415 b,Kepler-415,0.018344988880395107,1.8344988880395108,0,0,2014
448,TOI-139 b,TOI-139,0.018341110993968998,1.8341110993968999,0,0,2023
449,Kepler-1400 b,Kepler-1400,0.018248664965806138,1.8248664965806138,0,0,2016
450,GJ 486 b,GJ 486,0.01824207014851841,1.8242070148518408,0,0,2021
451,Kepler-1579 b,Kepler-1579,0.018215988092294817,1.8215988092294817,0,0,2016
452,Kepler-161 c,Kepler-161,0.01821257360910434,1.8212573609104339,0,0,2014
453,TRAPPIST-1 b,TRAPPIST-1,0.018201615659792936,1.8201615659792936,0,0,2016
454,K2-394 b,K2-394,0.01819842698882522,1.819842698882522,0,0,2022
455,TOI-238 c,TOI-238,0.01818445733714117,1.818445733714117,0,0,2024
456,Kepler-49 d,Kepler-49,0.01818198267128232,1.8181982671282322,0,0,2014
457,Kepler-768 b,Kepler-768,0.01816788562804842,1.8167885628048421,0,0,2016
458,TOI-1683.01,TOI-1683.01,0.0181445903367759,1.81445903367759,0,0,2024
459,WASP-132 c,WASP-132,0.018138567643034606,1.8138567643034607,0,0,2022
460,Kepler-55 e,Kepler-55,0.01809643312652187,1.8096433126521871,0,0,2014
461,TOI-178 c,TOI-178,0.018093402833221108,1.8093402833221108,0,0,2021
462,Kepler-568 b,Kepler-568,0.018091912126027072,1.8091912126027072,0,0,2016
463,Kepler-1669 c,Kepler-1669,0.018081724689874883,1.8081724689874883,0,0,2021
464,TOI-2427 b,TOI-2427,0.018046134137784275,1.8046134137784275,0,0,2022
465,HD 15906 b,HD 15906,0.0180414442078358,1.8041444207835802,0,0,2023
466,Kepler-210 b,Kepler-210,0.01799854915178195,1.799854915178195,0,0,2014
467,TOI-1807 b,TOI-1807,0.017913055227805362,1.7913055227805361,0,0,2021
468,Kepler-230 c,Kepler-230,0.017871024252033046,1.7871024252033045,0,0,2014
469,Kepler-229 b,Kepler-229,0.017869925707184823,1.7869925707184824,0,0,2014
470,Kepler-250 d,Kepler-250,0.017835102269688298,1.7835102269688299,0,0,2014
471,K2-141 b,K2-141,0.017813459925019946,1.7813459925019945,0,0,2018
472,Kepler-1526 b,Kepler-1526,0.017796662736574577,1.7796662736574578,0,0,2016
473,Kepler-691 b,Kepler-691,0.017757906877492943,1.7757906877492944,0,0,2016
474,Kepler-310 d,Kepler-310,0.017730771027744556,1.7730771027744556,0,0,2014
475,Kepler-401 d,Kepler-401,0.017725945440486033,1.7725945440486033,0,0,2016
476,Kepler-834 b,Kepler-834,0.017715176850438927,1.7715176850438927,0,0,2016
477,Kepler-237 c,Kepler-237,0.01770082555515303,1.770082555515303,0,0,2014
478,Kepler-1208 b,Kepler-1208,0.017532620341378043,1.7532620341378042,0,0,2016
479,Kepler-191 c,Kepler-191,0.017530531160879024,1.7530531160879024,0,0,2014
480,KOI-1831 d,KOI-1831,0.01749417629294473,1.7494176292944732,0,0,2021
481,Kepler-808 b,Kepler-808,0.017473864998217393,1.7473864998217392,0,0,2016
482,Kepler-1059 b,Kepler-1059,0.017449984391377887,1.7449984391377886,0,0,2016
483,TOI-4308 b,TOI-4308,0.01743168907939787,1.743168907939787,0,0,2023
484,Kepler-161 b,Kepler-161,0.017415833728808082,1.7415833728808081,0,0,2014
485,Kepler-1136 b,Kepler-1136,0.017412211597022824,1.7412211597022824,0,0,2016
486,TOI-2411 b,TOI-2411,0.017393455294070402,1.7393455294070401,0,0,2022
487,K2-62 b,K2-62,0.017346329910548488,1.7346329910548488,0,0,2016
488,Kepler-1795 b,Kepler-1795,0.01734078443718119,1.734078443718119,0,0,2021
489,Kepler-1456 b,Kepler-1456,0.01733532756907903,1.733532756907903,0,0,2016
490,HD 23472 b,HD 23472,0.017310296230356022,1.7310296230356021,0,0,2019
491,Kepler-994 b,Kepler-994,0.017293338519705544,1.7293338519705543,0,0,2016
492,Kepler-621 b,Kepler-621,0.01727847005992391,1.727847005992391,0,0,2016
493,HIP 116454 b,HIP 116454,0.017227498265199107,1.7227498265199106,0,0,2014
494,K2-21 b,K2-21,0.01718733540005308,1.7187335400053079,0,0,2015
495,Kepler-94 b,Kepler-94,0.017167417205733764,1.7167417205733764,0,0,2014
496,Kepler-55 d,Kepler-55,0.017146472581397895,1.7146472581397894,0,0,2014
497,HD 15337 c,HD 15337,0.017074120037251398,1.70741200372514,0,0,2019
498,Kepler-1977 b,Kepler-1977,0.017032981031304798,1.70329810313048,0,0,2023
499,Kepler-1177 b,Kepler-1177,0.01703275063503202,1.703275063503202,0,0,2016
500,Kepler-1987 e,Kepler-1987,0.017024426052990715,1.7024426052990715,0,0,2023
501,Kepler-235 c,Kepler-235,0.016991774383704257,1.6991774383704257,0,0,2014
502,Kepler-1788 b,Kepler-1788,0.01698400210697105,1.6984002106971052,0,0,2021
503,Kepler-138 c,Kepler-138,0.0169635005887535,1.69635005887535,0,0,2014
504,Kepler-1766 b,Kepler-1766,0.016953790149172022,1.695379014917202,0,0,2021
505,Kepler-1384 b,Kepler-1384,0.016941553928961954,1.6941553928961954,0,0,2016
506,TOI-2068 b,TOI-2068,0.016935588459529867,1.6935588459529867,0,0,2024
507,Kepler-167 b,Kepler-167,0.01690763986832249,1.6907639868322488,0,0,2014
508,Kepler-237 b,Kepler-237,0.016902683904006365,1.6902683904006364,0,0,2014
509,Kepler-62 c,Kepler-62,0.016896980916905124,1.6896980916905124,0,0,2013
510,TOI-2095 c,TOI-2095,0.01688506902375696,1.688506902375696,0,0,2023
511,Kepler-1794 b,Kepler-1794,0.016877002597303063,1.6877002597303064,0,0,2021
512,Kepler-354 b,Kepler-354,0.016875261996556652,1.6875261996556652,0,0,2014
513,Kepler-329 b,Kepler-329,0.016874605430836274,1.6874605430836274,0,0,2014
514,K2-285 d,K2-285,0.016840922049869273,1.6840922049869274,0,0,2018
515,Kepler-1782 b,Kepler-1782,0.016822277109177716,1.6822277109177715,0,0,2021
516,Kepler-54 c,Kepler-54,0.016733771949752417,1.6733771949752416,0,0,2012
517,Kepler-332 d,Kepler-332,0.016694467205065646,1.6694467205065646,0,0,2014
518,Kepler-102 f,Kepler-102,0.01664650391743303,1.6646503917433029,0,0,2014
519,Kepler-386 b,Kepler-386,0.016601580508432884,1.6601580508432883,0,0,2014
520,Kepler-1930 b,Kepler-1930,0.016505440206646547,1.6505440206646547,0,0,2021
521,Kepler-1007 b,Kepler-1007,0.016497201161108272,1.6497201161108273,0,0,2016
522,Kepler-354 d,Kepler-354,0.01646325224026241,1.646325224026241,0,0,2014
523,Kepler-1754 b,Kepler-1754,0.01643830596592254,1.643830596592254,0,0,2021
524,Kepler-250 c,Kepler-250,0.016419982490998554,1.6419982490998555,0,0,2014
525,Kepler-1966 b,Kepler-1966,0.01641439475556073,1.641439475556073,0,0,2021
526,TOI-198 b,TOI-198,0.016400749073217,1.6400749073217,0,0,2023
527,Kepler-866 b,Kepler-866,0.016400255412954038,1.640025541295404,0,0,2016
528,Kepler-202 b,Kepler-202,0.016392269480945753,1.6392269480945754,0,0,2014
529,Kepler-388 c,Kepler-388,0.0163546045689031,1.63546045689031,0,0,2014
530,K2-3 b,K2-3,0.016351316392988074,1.6351316392988073,0,0,2015
531,Kepler-246 c,Kepler-246,0.016342875639819714,1.6342875639819714,0,0,2014
532,K2-229 c,K2-229,0.01632882033422102,1.632882033422102,0,0,2018
533,Kepler-138 b,Kepler-138,0.016327635793549032,1.6327635793549031,0,0,2014
534,Kepler-1048 b,Kepler-1048,0.016312515784109787,1.6312515784109787,0,0,2016
535,Kepler-113 b,Kepler-113,0.016284702614094,1.6284702614094,0,0,2014
536,Kepler-917 b,Kepler-917,0.016219736259782864,1.6219736259782864,0,0,2016
537,Kepler-675 b,Kepler-675,0.016197715026667215,1.6197715026667214,0,0,2016
538,Kepler-303 c,Kepler-303,0.016187197209665334,1.6187197209665334,0,0,2014
539,TOI-1685 b,TOI-1685,0.016163370650399307,1.6163370650399307,0,0,2021
540,Kepler-1948 b,Kepler-1948,0.016131612643449568,1.6131612643449569,0,0,2021
541,Kepler-1735 b,Kepler-1735,0.016108257654162433,1.6108257654162434,0,0,2021
542,HD 15337 b,HD 15337,0.016105299749660625,1.6105299749660624,0,0,2019
543,TOI-238 b,TOI-238,0.01603199725910892,1.603199725910892,0,0,2024
544,Kepler-186 c,Kepler-186,0.0160212530989678,1.6021253098967798,0,0,2014
545,Kepler-968 c,Kepler-968,0.016011677044512118,1.6011677044512118,0,0,2016
546,K2-35 c,K2-35,0.016010146384527427,1.6010146384527426,0,0,2016
547,Kepler-333 b,Kepler-333,0.01599242141893414,1.599242141893414,0,0,2014
548,Kepler-1034 b,Kepler-1034,0.01596552794766853,1.596552794766853,0,0,2016
549,Kepler-167 c,Kepler-167,0.01595803479804602,1.5958034798046021,0,0,2014
550,K2-199 b,K2-199,0.015913290685347792,1.5913290685347792,0,0,2018
551,TOI-1260 b,TOI-1260,0.01585472064567201,1.5854720645672011,0,0,2021
552,Kepler-1049 b,Kepler-1049,0.015845759092128882,1.5845759092128882,0,0,2016
553,Kepler-1167 b,Kepler-1167,0.01581543832691073,1.581543832691073,0,0,2016
554,Kepler-755 b,Kepler-755,0.01580098421704611,1.580098421704611,0,0,2016
555,Kepler-1148 b,Kepler-1148,0.01579003501285196,1.579003501285196,0,0,2016
556,Kepler-309 b,Kepler-309,0.015788204613095665,1.5788204613095664,0,0,2014
557,Kepler-1512 b,Kepler-1512,0.015784914368174557,1.5784914368174556,0,0,2016
558,Kepler-1694 b,Kepler-1694,0.01575823794526743,1.5758237945267433,0,0,2020
559,Kepler-842 b,Kepler-842,0.015745766812641015,1.5745766812641016,0,0,2016
560,TOI-2345 b,TOI-2345,0.015743240292584407,1.5743240292584406,0,0,2025
561,Kepler-316 c,Kepler-316,0.015690900993583366,1.5690900993583365,0,0,2014
562,Kepler-141 c,Kepler-141,0.015686020086986708,1.5686020086986707,0,0,2014
563,Kepler-1899 b,Kepler-1899,0.01568125708989651,1.5681257089896512,0,0,2021
564,K2-8 c,K2-8,0.015659445376953112,1.5659445376953112,0,0,2016
565,Kepler-305 e,Kepler-305,0.015656444260109637,1.5656444260109637,0,0,2020
566,Kepler-1227 b,Kepler-1227,0.015605349892270448,1.5605349892270448,0,0,2016
567,Kepler-1335 b,Kepler-1335,0.015602507151688514,1.5602507151688514,0,0,2016
568,Kepler-357 b,Kepler-357,0.015595309916093586,1.5595309916093587,0,0,2014
569,Kepler-1504 b,Kepler-1504,0.015557839427817138,1.5557839427817137,0,0,2016
570,Kepler-1053 b,Kepler-1053,0.015531926082851888,1.5531926082851888,0,0,2016
571,Kepler-1749 b,Kepler-1749,0.015525684660688011,1.552568466068801,0,0,2021
572,Kepler-240 c,Kepler-240,0.015516049811307886,1.5516049811307886,0,0,2014
573,Kepler-1101 b,Kepler-1101,0.015512144914756974,1.5512144914756973,0,0,2016
574,GJ 341 b,GJ 341,0.015480885695185525,1.5480885695185524,0,0,2025
575,Kepler-1535 b,Kepler-1535,0.015480808999700436,1.5480808999700435,0,0,2016
576,Kepler-124 b,Kepler-124,0.015438146947678203,1.5438146947678204,0,0,2014
577,Kepler-114 c,Kepler-114,0.015360623396446584,1.5360623396446584,0,0,2013
578,Kepler-1105 b,Kepler-1105,0.015303489111056608,1.5303489111056607,0,0,2016
579,Kepler-378 b,Kepler-378,0.015274082299061853,1.5274082299061853,0,0,2014
580,HD 260655 b,HD 260655,0.01526576555281708,1.5265765552817079,0,0,2022
581,Kepler-186 b,Kepler-186,0.015152045559437827,1.5152045559437828,0,0,2014
582,Kepler-411 b,Kepler-411,0.01515125468679841,1.515125468679841,0,0,2013
583,Kepler-1983 b,Kepler-1983,0.015101195824308685,1.5101195824308684,0,0,2023
584,Kepler-900 b,Kepler-900,0.015047589592741759,1.504758959274176,0,0,2016
585,Kepler-496 b,Kepler-496,0.014985194711874834,1.4985194711874834,0,0,2016
586,Kepler-1938 b,Kepler-1938,0.014980310911802176,1.4980310911802175,0,0,2021
587,Kepler-354 c,Kepler-354,0.014974094997935731,1.4974094997935732,0,0,2014
588,Kepler-928 b,Kepler-928,0.01492621554235544,1.4926215542355439,0,0,2016
589,Kepler-1680 b,Kepler-1680,0.014925067014204655,1.4925067014204656,0,0,2020
590,Kepler-353 b,Kepler-353,0.014921055096830246,1.4921055096830247,0,0,2014
591,Kepler-99 b,Kepler-99,0.014908699978982188,1.4908699978982187,0,0,2014
592,K2-216 b,K2-216,0.01490095834074107,1.490095834074107,0,0,2018
593,HD 219134 b,HD 219134,0.014887130003226829,1.488713000322683,0,0,2015
594,Kepler-327 c,Kepler-327,0.014884630027417347,1.4884630027417347,0,0,2014
595,HD 219134 f,HD 219134,0.014881858300677994,1.4881858300677995,0,0,2015
596,Kepler-898 b,Kepler-898,0.01488016366587861,1.488016366587861,0,0,2016
597,Kepler-205 b,Kepler-205,0.014867189562991013,1.4867189562991012,0,0,2014
598,Kepler-62 b,Kepler-62,0.014865005741139381,1.486500574113938,0,0,2013
599,Kepler-1206 b,Kepler-1206,0.014860240840156413,1.4860240840156413,0,0,2016
600,Kepler-247 b,Kepler-247,0.014855707801610765,1.4855707801610765,0,0,2014
601,Kepler-1157 b,Kepler-1157,0.01478387105755231,1.4783871057552311,0,0,2016
602,Kepler-1347 b,Kepler-1347,0.014783389256342672,1.4783389256342672,0,0,2016
